CreationTime,AuthenticateCount,ActiveCount,DisconnectCount,CPUUtil,MemoryUsed,MemoryFree,TempMin,TempMax,TempAvg,InBandwidth,OutBandwidth,InTotalPPS,OutTotalPPS
2018-08-27 07:45:00,1.0,1742.0,0.0,27.0,699964000.0,84972000.0,22.0,53.0,41.833333333333336,30769259.197624188,30648151.70118124,36623.07899285313,36295.80741956208
2018-08-27 08:00:00,4.0,1888.0,0.0,31.0,699928000.0,85000000.0,22.0,52.0,41.5,38191531.85388074,38080094.8034441,44665.1053619692,44520.00501878246
2018-08-27 08:15:00,0.0,1938.0,0.0,27.0,699828000.0,85068000.0,22.0,52.0,41.666666666666664,40656013.63249552,40376067.453542106,47622.49330291199,47286.232164144516
2018-08-27 08:30:00,1.0,2000.0,0.0,29.0,699656000.0,85272000.0,22.0,52.0,41.666666666666664,47236293.2193817,46905901.63304826,55218.84828921696,54889.28634281272
2018-08-27 08:45:00,0.0,2071.0,0.0,31.0,699664000.0,85264000.0,22.0,53.0,41.833333333333336,47854356.668954,47467413.51260537,56383.21049916076,56118.9518449577
2018-08-27 09:00:00,2.0,2147.0,2.0,34.0,699660000.0,85268000.0,22.0,53.0,41.666666666666664,52603206.71391579,52351887.87733801,61703.991064322756,61342.06867598685
2018-08-27 09:15:00,1.0,2225.0,1.0,37.0,699664000.0,85264000.0,26.0,52.0,42.333333333333336,52132502.41166748,51951548.0276825,62438.76424105355,62088.16258102462
2018-08-27 09:30:00,0.0,2336.0,1.0,33.0,699396000.0,85528000.0,22.0,53.0,41.833333333333336,63953739.404724196,63718351.30981648,76210.83678213843,75767.41261112964
2018-08-27 09:45:00,0.0,2461.0,0.0,35.0,698952000.0,85976000.0,26.0,54.0,43.833333333333336,75364344.9568057,74846030.42091371,89278.53035280033,88629.18888851546
2018-08-27 10:00:00,0.0,2580.0,1.0,42.0,698996000.0,85928000.0,26.0,55.0,44.5,79633486.21454728,79113317.01125477,94902.65196952513,94196.58025624248
2018-08-27 10:15:00,0.0,2689.0,0.0,43.0,699000000.0,85920000.0,26.0,55.0,44.5,85449115.9649629,84865393.17516121,101865.03513088409,101118.026977828
2018-08-27 10:30:00,0.0,2821.0,0.0,41.0,699084000.0,85828000.0,26.0,54.0,43.833333333333336,92586934.14392264,91808767.74161987,109297.51140118805,108364.02130153813
2018-08-27 10:45:00,0.0,2884.0,0.0,40.0,699128000.0,85796000.0,22.0,53.0,42.0,99061087.37488778,98382827.13481939,119717.49531734915,118685.97527531705
2018-08-27 11:00:00,2.0,3061.0,2.0,37.0,699664000.0,85260000.0,22.0,53.0,41.833333333333336,108174462.20069246,107428723.00137116,132759.34677690337,131760.17854774548
2018-08-27 11:15:00,1.0,3144.0,0.0,40.0,699356000.0,85560000.0,22.0,52.0,41.666666666666664,121411694.38635007,120526137.9258202,145576.50142555288,144436.17414835797
2018-08-27 11:30:00,0.0,3180.0,0.0,40.0,699416000.0,85500000.0,22.0,52.0,41.666666666666664,123438188.92622386,122332785.67720892,144974.16269127012,143752.90343387524
2018-08-27 12:15:00,1.0,3290.0,1.0,47.0,704664000.0,80256000.0,22.0,52.0,41.333333333333336,135650165.13329732,134585424.6945898,157440.87795823257,156111.35007133376
2018-08-27 12:30:00,1.0,3289.0,1.0,44.0,705100000.0,79816000.0,22.0,52.0,41.666666666666664,131561908.3492845,130472259.98738202,153532.39133776427,152166.13271500194
2018-08-27 12:45:00,1.0,3273.0,0.0,43.0,705112000.0,79768000.0,22.0,53.0,41.833333333333336,136160620.2655299,135088387.40203342,158443.09458691828,157031.83562219256
2018-08-27 13:00:00,0.0,3278.0,0.0,37.0,700472000.0,84444000.0,22.0,53.0,41.833333333333336,134970906.1897572,133816570.7239737,157807.64927563805,156418.36599557602
2018-08-27 13:15:00,0.0,3310.0,0.0,44.0,705220000.0,79688000.0,22.0,52.0,41.666666666666664,137712516.0958495,136568850.10421234,161325.579950942,159891.74415906455
2018-08-27 13:30:00,0.0,3313.0,0.0,39.0,700552000.0,84364000.0,22.0,52.0,41.666666666666664,139198838.86405054,138288561.52645087,162215.34614524062,160904.7625469985
2018-08-27 13:45:00,1.0,3307.0,0.0,47.0,704996000.0,79916000.0,22.0,53.0,41.833333333333336,138824308.37261215,137784964.85162595,160343.52707722617,159032.57864973962
2018-08-27 14:00:00,0.0,3309.0,1.0,52.0,705016000.0,79892000.0,22.0,53.0,41.833333333333336,135785964.95332965,135285440.78688878,156644.125071109,155650.5067433693
2018-08-27 14:15:00,0.0,3303.0,0.0,42.0,700316000.0,84600000.0,22.0,53.0,41.833333333333336,144163721.73042086,143195072.86431664,166212.79540012343,164922.8998959426
2018-08-27 14:30:00,0.0,3286.0,1.0,45.0,704744000.0,80172000.0,22.0,52.0,41.666666666666664,136513872.51797736,135350088.71245188,157537.4615535176,156123.54679108053
2018-08-27 14:45:00,2.0,3300.0,1.0,39.0,700020000.0,84896000.0,22.0,52.0,41.666666666666664,135975394.9825204,134865470.39177778,157316.56249590075,155976.22158796364
2018-08-27 15:00:00,2.0,3276.0,3.0,45.0,699836000.0,85080000.0,22.0,53.0,41.666666666666664,132877481.19843383,132045083.11528145,154016.62521362913,152824.80148577306
2018-08-27 15:15:00,3.0,3248.0,0.0,39.0,699492000.0,85424000.0,22.0,53.0,41.833333333333336,139178204.1393541,138522924.74322817,160158.41006443353,159105.43987702392
2018-08-27 15:30:00,0.0,3274.0,0.0,39.0,699548000.0,85360000.0,22.0,53.0,41.833333333333336,149618701.95376933,148775966.08861867,170329.7205749791,169130.38464645547
2018-08-27 15:45:00,0.0,3245.0,0.0,39.0,699580000.0,85336000.0,22.0,53.0,41.833333333333336,146970308.98164675,146060404.42408222,167200.09557998634,165992.49145467478
2018-08-27 16:00:00,0.0,3239.0,1.0,53.0,704276000.0,80640000.0,22.0,52.0,41.5,155948941.05153704,155150021.49038625,176952.60730110575,175822.64668639263
2018-08-27 16:15:00,1.0,3265.0,1.0,40.0,699708000.0,85208000.0,22.0,52.0,41.666666666666664,150139113.34300214,149471761.38463536,171498.2009249507,170289.18381854123
2018-08-27 16:30:00,2.0,3277.0,1.0,42.0,704060000.0,80856000.0,22.0,53.0,41.833333333333336,145584458.43421444,145089192.02141634,165846.1731117582,164815.33155232843
2018-08-27 16:45:00,2.0,3283.0,0.0,40.0,699160000.0,85752000.0,22.0,53.0,41.833333333333336,145351271.98921496,144775577.61105233,165579.56824691198,164607.76442777304
2018-08-27 17:00:00,1.0,3291.0,1.0,40.0,699168000.0,85744000.0,22.0,53.0,41.666666666666664,140287891.76776513,139332369.69627765,160496.45794760363,159122.56118633272
2018-08-27 17:15:00,1.0,3254.0,1.0,37.0,698884000.0,86020000.0,26.0,54.0,43.833333333333336,137112805.80072352,136440694.65282422,156758.2031717124,155736.1925553122
2018-08-27 17:30:00,0.0,3232.0,0.0,36.0,698628000.0,86284000.0,22.0,53.0,42.0,134358497.20372307,133819842.48130435,152950.24468711787,151987.381059397
2018-08-27 17:45:00,0.0,3184.0,0.0,34.0,698124000.0,86788000.0,22.0,53.0,41.833333333333336,139030648.2040827,138436731.15686673,157356.50010807498,156370.35703999046
2018-08-27 18:00:00,1.0,3157.0,0.0,36.0,698112000.0,86800000.0,22.0,52.0,41.666666666666664,132746686.43185604,132229907.04989098,151070.6469039997,150144.74476876442
2018-08-27 18:15:00,0.0,3124.0,1.0,33.0,698080000.0,86832000.0,22.0,53.0,41.833333333333336,134092190.46937284,133495372.25523923,153586.42965262767,152684.0551637939
2018-08-27 18:30:00,1.0,3112.0,2.0,38.0,697868000.0,87024000.0,22.0,52.0,41.666666666666664,143293228.3357513,142456098.4678764,163268.06761033257,162191.32567915632
2018-08-27 18:45:00,0.0,3065.0,2.0,35.0,711416000.0,73472000.0,22.0,53.0,41.833333333333336,141403275.36019278,140759340.50668108,160638.1689514586,159689.08234445527
2018-08-27 19:00:00,1.0,3071.0,1.0,37.0,697864000.0,87044000.0,22.0,53.0,41.833333333333336,139628911.6733745,138936634.81269062,158306.68944599872,157286.22806050107
2018-08-27 19:15:00,1.0,3047.0,0.0,36.0,697864000.0,87044000.0,22.0,53.0,41.833333333333336,132202589.23726131,131500142.34707457,150356.88243016548,149302.46229365858
2018-08-27 19:30:00,0.0,3011.0,0.0,40.0,697908000.0,86984000.0,22.0,53.0,41.833333333333336,128284298.38533504,127380008.71282421,146458.24572071942,145343.89466661873
2018-08-27 19:45:00,0.0,2983.0,1.0,35.0,697888000.0,87012000.0,22.0,53.0,41.833333333333336,126314389.20993921,125335185.40879826,144189.69827645007,143130.785951337
2018-08-27 20:00:00,0.0,2937.0,2.0,36.0,697904000.0,87004000.0,22.0,53.0,41.833333333333336,127019799.75922243,126417059.8542781,143907.33306422367,143206.38407574495
2018-08-27 20:15:00,1.0,2907.0,0.0,33.0,697664000.0,87244000.0,22.0,53.0,41.833333333333336,125210495.33163646,124687515.30970486,141393.5537651929,140645.5698927644
2018-08-27 20:30:00,1.0,2887.0,0.0,32.0,697632000.0,87276000.0,22.0,52.0,41.5,122225661.85987593,121886496.85891606,139227.09675169937,138593.67265874016
2018-08-27 20:45:00,0.0,2853.0,1.0,27.0,697656000.0,87252000.0,22.0,53.0,41.833333333333336,122909173.71390946,122409100.17764564,141081.2479190097,140262.1557052559
2018-08-27 21:00:00,0.0,2811.0,0.0,29.0,697664000.0,87244000.0,22.0,53.0,41.833333333333336,127906391.45246655,127561202.46316837,144976.2695088515,144303.19723442188
2018-08-27 21:15:00,1.0,2714.0,1.0,29.0,702404000.0,82504000.0,22.0,53.0,41.833333333333336,131621292.79371111,131166395.44536111,147871.22467484258,147150.84755739514
2018-08-27 21:30:00,2.0,2704.0,2.0,28.0,697436000.0,87472000.0,22.0,53.0,41.833333333333336,126044240.0213259,125642782.58983317,142930.77688648074,142242.69537562787
2018-08-27 21:45:00,1.0,2627.0,1.0,29.0,697172000.0,87736000.0,22.0,53.0,41.833333333333336,127891387.56879176,127309581.63259462,143964.49873680764,143186.59463057102
2018-08-27 22:00:00,0.0,2547.0,1.0,34.0,697136000.0,87772000.0,22.0,53.0,41.833333333333336,126467634.78434165,125988247.2681582,142088.83940412087,141290.53509609977
2018-08-27 22:15:00,3.0,2467.0,3.0,29.0,697116000.0,87792000.0,22.0,53.0,41.833333333333336,123559056.25797811,122816668.42122053,139080.09906259744,138317.1728611271
2018-08-27 22:30:00,1.0,2449.0,0.0,28.0,696884000.0,88024000.0,22.0,53.0,41.833333333333336,119562188.7557084,118907424.2268853,135348.89003037373,134835.3911699469
2018-08-27 22:45:00,0.0,2407.0,0.0,26.0,696912000.0,87996000.0,22.0,53.0,41.833333333333336,123034912.49890286,122293972.7101032,138725.61312665016,137939.97030580265
2018-08-27 23:00:00,0.0,2360.0,0.0,26.0,696664000.0,88240000.0,22.0,53.0,41.833333333333336,122712813.1514756,122108931.17136799,138921.11542699352,138101.72375878008
2018-08-27 23:15:00,1.0,2292.0,1.0,32.0,696652000.0,88256000.0,22.0,53.0,41.833333333333336,118275789.35317825,118022828.5004115,133209.48467112982,132568.54568114443
2018-08-27 23:30:00,1.0,2235.0,0.0,24.0,696432000.0,88476000.0,22.0,53.0,41.833333333333336,117599281.62797993,117209638.79201739,131385.3312372616,130715.28943796847
2018-08-27 23:45:00,1.0,2163.0,0.0,26.0,695924000.0,88984000.0,22.0,53.0,41.833333333333336,112339402.26920809,111869572.14675413,126525.63272418662,125913.42879913242
2018-08-28 00:00:00,0.0,2101.0,1.0,26.0,695652000.0,89256000.0,22.0,53.0,41.833333333333336,104252150.38696525,103844847.93930016,117408.5871033539,116759.55056083607
2018-08-28 00:15:00,0.0,2038.0,2.0,24.0,695436000.0,89472000.0,22.0,53.0,41.833333333333336,102484659.89172485,102182452.51469098,113460.68665531579,112815.95197620516
2018-08-28 00:30:00,0.0,1971.0,1.0,27.0,695464000.0,89444000.0,22.0,53.0,41.833333333333336,89804924.002064,89623410.57008082,100005.05100161568,99557.82974266872
2018-08-28 00:45:00,1.0,1932.0,0.0,24.0,695176000.0,89732000.0,22.0,53.0,41.833333333333336,80771898.26781437,80637271.93226276,90134.04105384005,89680.66564148488
2018-08-28 01:00:00,0.0,1888.0,0.0,25.0,695260000.0,89648000.0,22.0,53.0,41.833333333333336,73057981.1624915,72778935.12454127,81655.26851292032,81211.34797692917
2018-08-28 01:15:00,1.0,1814.0,0.0,23.0,695280000.0,89628000.0,22.0,53.0,41.833333333333336,59762217.67028643,59411390.439809464,67587.99845013017,67067.12743679993
2018-08-28 01:30:00,0.0,1809.0,0.0,26.0,695288000.0,89620000.0,22.0,53.0,41.833333333333336,55086153.415569045,54868793.14738894,62829.8082168553,62539.032559784755
2018-08-28 01:45:00,0.0,1786.0,0.0,23.0,695460000.0,89448000.0,22.0,52.0,41.666666666666664,46790704.472408205,46638231.09328172,53054.04219408982,52753.659474805376
2018-08-28 02:00:00,0.0,1754.0,0.0,25.0,699988000.0,84920000.0,22.0,53.0,41.833333333333336,43515774.76237844,43239235.40738795,49522.07158477608,49128.48289110701
2018-08-28 02:15:00,4.0,1716.0,0.0,26.0,695628000.0,89280000.0,22.0,52.0,41.666666666666664,36056092.120667145,35859260.92436758,41765.93854982127,41412.58997982244
2018-08-28 02:30:00,0.0,1696.0,1.0,23.0,695744000.0,89164000.0,22.0,52.0,41.666666666666664,30155463.948262125,30104082.975600667,35699.49886296523,35479.391249514076
2018-08-28 02:45:00,0.0,1682.0,0.0,23.0,696244000.0,88664000.0,22.0,52.0,41.5,28594599.6455839,28525332.023022864,34095.37411629023,33900.99440972097
2018-08-28 03:00:00,2.0,1665.0,1.0,26.0,696508000.0,88400000.0,22.0,53.0,41.833333333333336,25142238.180632204,25132364.428098854,30207.09373918964,30149.004951866653
2018-08-28 03:15:00,0.0,1654.0,1.0,22.0,697044000.0,87864000.0,22.0,52.0,41.333333333333336,23721393.72613763,23717169.17408049,29229.221148235592,29086.041149144072
2018-08-28 03:30:00,0.0,1657.0,0.0,26.0,697292000.0,87616000.0,22.0,53.0,41.833333333333336,22379286.830417737,22315211.07489361,27802.10460070168,27625.908921199214
2018-08-28 03:45:00,0.0,1647.0,1.0,19.0,697920000.0,86988000.0,22.0,52.0,41.333333333333336,18493442.035883747,18470430.60112208,22885.913139821052,22702.152850214236
2018-08-28 04:00:00,1.0,1640.0,0.0,25.0,698508000.0,86400000.0,22.0,52.0,41.666666666666664,16169220.274183303,16117947.017071055,20019.646314544694,19835.836770495174
2018-08-28 04:15:00,0.0,1632.0,0.0,23.0,698996000.0,85912000.0,22.0,53.0,41.666666666666664,15763093.51611357,15718283.54564062,19477.539145566923,19292.30164510518
2018-08-28 04:30:00,0.0,1631.0,0.0,24.0,699316000.0,85592000.0,22.0,52.0,41.666666666666664,11244343.85443859,11202730.15814553,14657.957872557361,14515.864368906596
2018-08-28 04:45:00,0.0,1626.0,0.0,21.0,699860000.0,85048000.0,22.0,52.0,41.666666666666664,12464117.105022185,12454347.17697537,15791.918293577546,15720.188082547716
2018-08-28 05:00:00,0.0,1626.0,0.0,23.0,699892000.0,85016000.0,22.0,52.0,41.666666666666664,13130595.846725935,13110061.255874751,16551.41898012476,16395.13729804665
2018-08-28 05:15:00,1.0,1629.0,0.0,23.0,699888000.0,85020000.0,22.0,52.0,41.5,14626846.196754334,14571015.265661739,17975.468388814494,17788.704272352814
2018-08-28 05:30:00,0.0,1633.0,4.0,26.0,700072000.0,84836000.0,22.0,52.0,41.666666666666664,14706735.607028535,14657857.854361774,18353.899832349172,18179.841205100274
2018-08-28 05:45:00,1.0,1643.0,0.0,23.0,700076000.0,84832000.0,22.0,53.0,41.666666666666664,15053599.09950476,15020252.430111624,18860.52890956691,18690.19921825849
2018-08-28 06:00:00,0.0,1652.0,1.0,26.0,700100000.0,84808000.0,22.0,52.0,41.666666666666664,17965368.29617147,17952331.306331962,22137.283963982758,21957.50773997095
2018-08-28 06:15:00,2.0,1663.0,0.0,26.0,700108000.0,84800000.0,22.0,53.0,41.833333333333336,20146041.18618151,20100836.445391476,24631.755640779877,24459.068454840613
2018-08-28 06:45:00,0.0,1707.0,0.0,23.0,700124000.0,84784000.0,22.0,53.0,41.833333333333336,26728002.442736104,26559649.00579512,31367.040501622898,31105.736104557047
2018-08-28 07:00:00,0.0,1744.0,1.0,22.0,700164000.0,84744000.0,22.0,53.0,41.666666666666664,27716453.11916584,27461915.050594527,32931.56920838679,32649.197109253328
2018-08-28 07:15:00,1.0,1789.0,0.0,26.0,700196000.0,84712000.0,22.0,52.0,41.666666666666664,28264306.00115882,27949800.801047448,33927.48240881968,33583.076393820746
2018-08-28 07:30:00,1.0,1823.0,1.0,26.0,700280000.0,84628000.0,22.0,52.0,41.666666666666664,34451321.50906974,34002613.760815784,40287.04977572977,39781.644928450834
2018-08-28 07:45:00,0.0,1851.0,0.0,28.0,700280000.0,84628000.0,22.0,52.0,41.666666666666664,40399084.49993207,40014577.01322118,47173.066699379226,46684.43039946665
2018-08-28 08:00:00,0.0,1907.0,0.0,29.0,700260000.0,84648000.0,22.0,53.0,41.833333333333336,41859711.67322229,41742348.17494622,49734.6982989303,49435.0111772411
2018-08-28 08:15:00,0.0,1940.0,0.0,32.0,700268000.0,84640000.0,22.0,53.0,41.833333333333336,45322937.67719597,44995359.4610043,53480.78133460624,53030.28404194296
2018-08-28 08:30:00,1.0,1994.0,0.0,31.0,700244000.0,84664000.0,22.0,53.0,41.833333333333336,47067723.6757435,46791524.60309251,55406.207519681986,54965.833239500025
2018-08-28 08:45:00,0.0,2057.0,1.0,32.0,700180000.0,84728000.0,22.0,52.0,41.666666666666664,55056983.09220548,54790133.26746942,63586.31111916452,63343.76550202973
2018-08-28 09:00:00,3.0,2094.0,1.0,29.0,700248000.0,84660000.0,22.0,52.0,41.666666666666664,59848809.98643149,59547514.829185314,69325.34039916591,69061.75810229473
2018-08-28 09:15:00,0.0,2206.0,0.0,31.0,700016000.0,84892000.0,22.0,53.0,41.833333333333336,70628904.94625364,70318089.21252559,81250.88361222089,80932.04619753174
2018-08-28 09:30:00,1.0,2314.0,0.0,31.0,699792000.0,85112000.0,22.0,52.0,41.666666666666664,73153470.38779546,72660312.08819138,84250.95752248509,83594.07523961157
2018-08-28 09:45:00,0.0,2438.0,0.0,33.0,699784000.0,85120000.0,22.0,53.0,41.833333333333336,74523075.30056055,74004456.56315906,87557.22746753586,86838.13663565996
2018-08-28 10:00:00,1.0,2592.0,0.0,38.0,699796000.0,85108000.0,22.0,53.0,41.833333333333336,80882852.86756642,80282416.13278851,95248.52973348458,94423.15127143895
2018-08-28 10:15:00,1.0,2752.0,0.0,35.0,699536000.0,85348000.0,22.0,53.0,41.833333333333336,88202704.19296768,87725208.8159593,102799.09389603471,101999.29834963389
2018-08-28 10:30:00,2.0,2888.0,0.0,41.0,699468000.0,85432000.0,22.0,53.0,41.833333333333336,98332511.71202694,97691385.67278974,114224.89461542072,113297.29796607784
2018-08-28 10:45:00,2.0,2999.0,0.0,40.0,699532000.0,85364000.0,22.0,53.0,41.833333333333336,108025083.92343038,107096958.41894099,125495.75852553904,124294.0248317064
2018-08-28 11:00:00,1.0,3103.0,0.0,46.0,699680000.0,85216000.0,22.0,52.0,41.5,111083265.20482491,110254540.6705889,129526.98387363553,128417.52278615786
2018-08-28 11:15:00,0.0,3163.0,0.0,43.0,699676000.0,85216000.0,22.0,53.0,41.833333333333336,116603429.89637856,115525771.00366896,136110.139052667,134841.92705693486
2018-08-28 11:30:00,0.0,3206.0,0.0,41.0,699636000.0,85256000.0,22.0,53.0,41.833333333333336,127186009.90862669,125708071.23611815,147106.05245987326,145608.02098296725
2018-08-28 12:15:00,1.0,3286.0,0.0,44.0,699892000.0,85000000.0,22.0,53.0,41.833333333333336,130281316.09101406,129265983.53723596,153925.91016725285,152587.40248899412
2018-08-28 12:30:00,1.0,3300.0,0.0,48.0,706644000.0,78252000.0,22.0,53.0,41.833333333333336,136612069.17037737,134978331.36475945,160479.35959653082,158666.0908794785
2018-08-28 12:45:00,3.0,3338.0,0.0,47.0,704780000.0,80100000.0,22.0,53.0,41.666666666666664,141135868.60176083,139916162.64329222,165309.62546919571,163858.01172695565
2018-08-28 13:00:00,1.0,3305.0,0.0,42.0,699900000.0,84984000.0,26.0,53.0,43.666666666666664,145695089.5296768,144740390.35893488,170557.14448079313,169364.5261098889
2018-08-28 13:15:00,2.0,3340.0,2.0,40.0,704644000.0,80248000.0,26.0,54.0,43.833333333333336,147055848.57645908,145719675.20828098,171096.92674249393,169570.3570136091
2018-08-28 13:30:00,0.0,3348.0,1.0,42.0,699948000.0,84944000.0,26.0,54.0,42.833333333333336,145369699.37925938,144285192.04224667,169520.7154355751,168055.1219441828
2018-08-28 13:45:00,56.0,3232.0,0.0,35.0,699968000.0,84924000.0,22.0,53.0,42.0,142694367.13529995,141286578.73495215,164679.31757972494,163008.89245453486
2018-08-28 14:00:00,76.0,3096.0,1.0,36.0,700024000.0,84868000.0,22.0,53.0,41.833333333333336,140287544.9138136,138699616.1849471,162350.50420559762,160581.14783425545
2018-08-28 14:15:00,177.0,2779.0,0.0,67.0,704944000.0,79948000.0,22.0,53.0,41.833333333333336,131291030.0976367,129748040.35144472,151151.95691060912,149450.34635742748
2018-08-28 14:30:00,252.0,2594.0,0.0,76.0,700768000.0,84124000.0,22.0,53.0,41.833333333333336,117416868.11131233,116346142.42725225,135691.37986448934,134273.44410359432
2018-08-28 14:45:00,0.0,3047.0,0.0,88.0,701172000.0,83712000.0,22.0,53.0,41.833333333333336,110112020.50688262,109507543.67940538,127988.47401184,126767.49603418823
2018-08-28 15:00:00,89.0,2898.0,0.0,48.0,701080000.0,83804000.0,22.0,53.0,41.833333333333336,117292420.74285394,116303808.11436366,136667.41175323332,135400.34868535565
2018-08-28 15:15:00,0.0,3105.0,2.0,52.0,705896000.0,78976000.0,22.0,53.0,41.833333333333336,121150072.19141749,119843801.20191993,140486.2918252091,138958.37243876926
2018-08-28 15:30:00,0.0,3177.0,2.0,40.0,701176000.0,83708000.0,22.0,53.0,41.833333333333336,139028337.71978238,137811460.82740885,159360.14599713744,157859.7909582263
2018-08-28 15:45:00,0.0,3195.0,1.0,42.0,700936000.0,83948000.0,22.0,53.0,41.833333333333336,147336454.9144406,146239029.8281608,168752.08251806902,167568.0750462994
2018-08-28 16:00:00,0.0,3233.0,0.0,50.0,705392000.0,79492000.0,22.0,53.0,41.833333333333336,156464656.16572276,155752538.8778076,177960.06787727732,177032.08157844684
2018-08-28 16:15:00,2.0,3216.0,0.0,44.0,700408000.0,84476000.0,26.0,53.0,43.0,151129732.75482982,150513532.25607625,172085.72904587616,171055.53602524026
2018-08-28 16:30:00,0.0,3243.0,0.0,38.0,700396000.0,84456000.0,22.0,53.0,42.166666666666664,151850659.28190964,151331618.49140522,173301.10908050646,172359.28530334312
2018-08-28 16:45:00,0.0,3214.0,0.0,35.0,700400000.0,84484000.0,22.0,53.0,42.0,153981810.64613795,153073372.37518343,175110.0247618296,173884.93244604196
2018-08-28 17:00:00,1.0,3200.0,0.0,37.0,700136000.0,84740000.0,26.0,53.0,43.0,155333940.19657597,154476345.5672514,176290.6505137705,175135.69132936271
2018-08-28 17:15:00,0.0,3183.0,0.0,35.0,699376000.0,85508000.0,26.0,53.0,42.833333333333336,152855344.9747331,151813655.44969326,173161.11943563155,171946.90596180494
2018-08-28 17:30:00,1.0,3135.0,1.0,36.0,699356000.0,85528000.0,22.0,53.0,42.0,148838113.05721104,147708820.61989605,168775.40838585817,167550.60157858534
2018-08-28 17:45:00,2.0,3142.0,0.0,38.0,699376000.0,85508000.0,22.0,53.0,41.833333333333336,116968514.98303021,116245920.95318563,137867.70186670707,136911.5077870246
2018-08-28 18:00:00,0.0,3103.0,0.0,38.0,698612000.0,86272000.0,22.0,53.0,41.833333333333336,122061061.75302246,121551995.8663904,140377.9200079032,139493.84300053597
2018-08-28 18:15:00,2.0,3075.0,1.0,35.0,698640000.0,86244000.0,22.0,53.0,41.833333333333336,127036997.3288759,126264105.81445234,144232.90521970222,143137.08743096827
2018-08-28 18:30:00,1.0,3047.0,0.0,34.0,698628000.0,86256000.0,22.0,53.0,41.666666666666664,123772921.61565891,123263524.68815579,142094.75032683366,141235.17876699092
2018-08-28 18:45:00,0.0,3015.0,0.0,32.0,698640000.0,86244000.0,22.0,52.0,41.5,129341751.4318763,128715550.7249191,148052.03611071268,147207.45753349646
2018-08-28 19:00:00,1.0,3002.0,0.0,35.0,697848000.0,87036000.0,22.0,53.0,41.833333333333336,133919964.00618382,133482289.55492592,151480.11200347042,150675.29090266908
2018-08-28 19:15:00,1.0,2959.0,0.0,39.0,697604000.0,87280000.0,22.0,52.0,41.666666666666664,130674272.80980131,130621927.87711246,148489.14298147382,148045.951267445
2018-08-28 19:30:00,4.0,2939.0,1.0,38.0,697876000.0,87008000.0,22.0,53.0,41.666666666666664,127726828.86854903,127429748.31286743,145984.24815498793,145477.8032347311
2018-08-28 19:45:00,0.0,2895.0,0.0,39.0,698100000.0,86784000.0,22.0,53.0,41.833333333333336,123195726.87942846,122789212.96506155,141046.84639090372,140318.32298780297
2018-08-28 20:00:00,3.0,2875.0,0.0,38.0,698208000.0,86676000.0,22.0,52.0,41.666666666666664,122710873.67898081,122448056.81281734,141526.14304172754,140815.04605700888
2018-08-28 20:15:00,1.0,2870.0,0.0,38.0,698264000.0,86620000.0,22.0,53.0,41.833333333333336,121805901.21348806,121012315.06128354,140099.50544021514,139124.70649688688
2018-08-28 20:30:00,0.0,2819.0,1.0,34.0,698248000.0,86636000.0,22.0,53.0,41.833333333333336,125828868.45866257,125400235.88106495,144714.95072010602,143902.78211992994
2018-08-28 20:45:00,1.0,2793.0,1.0,38.0,698204000.0,86680000.0,22.0,53.0,41.833333333333336,125851252.21863769,125462847.13851015,144634.44953244462,143792.89253274922
2018-08-28 21:00:00,1.0,2755.0,0.0,34.0,698248000.0,86636000.0,22.0,53.0,41.833333333333336,125224367.401963,124667376.61328499,144413.92237848463,143583.77842873466
2018-08-28 21:15:00,0.0,2701.0,0.0,33.0,702960000.0,81924000.0,22.0,53.0,41.833333333333336,131646431.36742271,130949146.704059,150525.11033962673,149576.8679108851
2018-08-28 21:30:00,0.0,2634.0,2.0,32.0,698224000.0,86660000.0,22.0,53.0,41.833333333333336,131932037.78936735,131123230.55303985,150730.02093471106,149703.5122572809
2018-08-28 21:45:00,1.0,2570.0,0.0,32.0,698252000.0,86632000.0,22.0,53.0,41.833333333333336,125222368.26694675,124829784.3482465,143024.03231384276,142449.87533576266
2018-08-28 22:00:00,0.0,2538.0,0.0,34.0,698216000.0,86668000.0,22.0,53.0,41.833333333333336,124440875.00294724,123949585.70281385,143770.19590200434,143181.11319227167
2018-08-28 22:15:00,0.0,2499.0,0.0,32.0,697992000.0,86892000.0,22.0,53.0,41.833333333333336,119461386.663869,118760041.72090925,137980.67266276095,137326.05008542186
2018-08-28 22:30:00,1.0,2463.0,0.0,31.0,697988000.0,86884000.0,22.0,53.0,41.833333333333336,122625599.0161514,121961616.41313447,140151.52202627767,139503.295059202
2018-08-28 22:45:00,1.0,2422.0,1.0,29.0,697988000.0,86896000.0,22.0,53.0,41.833333333333336,116330835.53844321,115666408.60426506,132384.4331106872,131600.94510253673
2018-08-28 23:00:00,1.0,2362.0,0.0,27.0,698016000.0,86868000.0,22.0,53.0,41.833333333333336,112842697.17220536,112271736.04870142,129065.61189640824,128244.92364280796
2018-08-28 23:15:00,0.0,2315.0,0.0,27.0,697756000.0,87128000.0,22.0,53.0,41.833333333333336,112764952.57316154,112211583.48635054,128810.8538261967,127989.02565307573
2018-08-28 23:30:00,1.0,2232.0,1.0,28.0,697780000.0,87104000.0,22.0,53.0,41.833333333333336,118478019.5302119,118072683.26390995,133621.12940012035,132962.3330486656
